customer_id,bill_period_end,bill_amount,usage_m3,due_date
C100011,2024-01-31,46.05,14.26,2024-02-14
C100011,2024-02-29,27.5,6.31,2024-03-14
C100011,2024-03-31,43.58,13.57,2024-04-14
C100011,2024-04-30,30.69,8.1,2024-05-14
C100011,2024-05-31,36.79,10.18,2024-06-14
C100011,2024-06-30,30.95,8.16,2024-07-14
C100011,2024-07-31,30.16,7.36,2024-08-14
C100011,2024-08-31,39.75,12.23,2024-09-14
C100011,2024-09-30,44.25,13.81,2024-10-14
C100011,2024-10-31,34.54,9.61,2024-11-14
C100011,2024-11-30,37.81,11.33,2024-12-14
C100011,2024-12-31,36.97,10.96,2025-01-14
C100011,2025-01-31,48.01,15.23,2025-02-14
C100011,2025-02-28,25.12,5.62,2025-03-14
C100011,2025-03-31,38.96,11.43,2025-04-14
C100011,2025-04-30,31.85,8.45,2025-05-14
C100011,2025-05-31,23.51,5.0,2025-06-14
C100011,2025-06-30,31.83,8.65,2025-07-14
C100011,2025-07-31,42.19,13.22,2025-08-14
C100011,2025-08-31,30.38,8.01,2025-09-14
C100011,2025-09-30,37.72,11.46,2025-10-14
C100011,2025-10-31,40.64,12.88,2025-11-14
C100011,2025-11-30,37.09,10.49,2025-12-14
C100011,2025-12-31,37.33,11.12,2026-01-14
C100012,2022-01-31,31.78,7.61,2022-02-14
C100012,2022-02-28,36.09,10.34,2022-03-14
C100012,2022-03-31,47.23,14.49,2022-04-14
C100012,2022-04-30,39.73,11.71,2022-05-14
C100012,2022-05-31,41.31,12.01,2022-06-14
C100012,2022-06-30,39.26,11.08,2022-07-14
C100012,2022-07-31,48.8,15.92,2022-08-14
C100012,2022-08-31,35.08,9.7,2022-09-14
C100012,2022-09-30,48.88,15.13,2022-10-14
C100012,2022-10-31,39.98,11.9,2022-11-14
C100012,2022-11-30,50.09,16.64,2022-12-14
C100012,2022-12-31,34.33,8.91,2023-01-14
C100012,2023-01-31,42.37,13.0,2023-02-14
C100012,2023-02-28,39.71,11.25,2023-03-14
C100012,2023-03-31,41.64,12.39,2023-04-14
C100012,2023-04-30,46.65,14.76,2023-05-14
C100012,2023-05-31,39.88,12.04,2023-06-14
C100012,2023-06-30,44.19,13.73,2023-07-14
C100012,2023-07-31,33.68,9.01,2023-08-14
C100012,2023-08-31,34.06,8.74,2023-09-14
C100012,2023-09-30,38.92,11.13,2023-10-14
C100012,2023-10-31,40.61,11.45,2023-11-14
C100012,2023-11-30,38.75,11.5,2023-12-14
C100012,2023-12-31,35.65,9.66,2024-01-14
C100012,2024-01-31,48.76,15.87,2024-02-14
C100012,2024-02-29,39.28,11.33,2024-03-14
C100012,2024-03-31,48.72,15.91,2024-04-14
C100012,2024-04-30,39.46,11.58,2024-05-14
C100012,2024-05-31,42.94,12.72,2024-06-14
C100012,2024-06-30,41.9,12.11,2024-07-14
C100012,2024-07-31,33.45,8.64,2024-08-14
C100012,2024-08-31,39.65,11.65,2024-09-14
C100012,2024-09-30,49.3,15.95,2024-10-14
C100012,2024-10-31,41.37,12.21,2024-11-14
C100012,2024-11-30,46.54,14.47,2024-12-14
C100012,2024-12-31,46.89,14.3,2025-01-14
C100012,2025-01-31,45.07,13.34,2025-02-14
C100012,2025-02-28,42.04,12.87,2025-03-14
C100012,2025-03-31,45.37,13.51,2025-04-14
C100012,2025-04-30,44.55,13.55,2025-05-14
C100012,2025-05-31,30.92,7.68,2025-06-14
C100012,2025-06-30,38.67,11.35,2025-07-14
C100012,2025-07-31,37.13,10.18,2025-08-14
C100012,2025-08-31,36.3,9.79,2025-09-14
C100012,2025-09-30,47.23,14.35,2025-10-14
C100012,2025-10-31,35.19,9.63,2025-11-14
C100012,2025-11-30,32.43,8.2,2025-12-14
C100012,2025-12-31,47.03,14.58,2026-01-14
C100013,2022-01-31,33.66,8.45,2022-02-14
C100013,2022-02-28,30.32,6.94,2022-03-14
C100013,2022-03-31,47.43,14.49,2022-04-14
C100013,2022-04-30,40.57,11.97,2022-05-14
C100013,2022-05-31,41.78,12.28,2022-06-14
C100013,2022-06-30,35.93,9.67,2022-07-14
C100013,2022-07-31,31.34,7.28,2022-08-14
C100013,2022-08-31,31.82,7.85,2022-09-14
C100013,2022-09-30,36.48,10.4,2022-10-14
C100013,2022-10-31,33.05,8.21,2022-11-14
C100013,2022-11-30,42.78,12.85,2022-12-14
C100013,2022-12-31,39.03,11.05,2023-01-14
C100013,2023-01-31,44.02,13.0,2023-02-14
C100013,2023-02-28,44.11,12.79,2023-03-14
C100013,2023-03-31,44.35,13.07,2023-04-14
C100013,2023-04-30,42.45,12.86,2023-05-14
C100013,2023-05-31,36.48,10.22,2023-06-14
C100013,2023-06-30,40.45,11.2,2023-07-14
C100013,2023-07-31,38.65,11.2,2023-08-14
C100013,2023-08-31,24.76,5.0,2023-09-14
C100013,2023-09-30,43.77,12.72,2023-10-14
C100013,2023-10-31,40.86,11.94,2023-11-14
C100013,2023-11-30,43.43,13.55,2023-12-14
C100013,2023-12-31,33.95,8.74,2024-01-14
C100013,2024-01-31,39.87,11.58,2024-02-14
C100013,2024-02-29,34.88,9.29,2024-03-14
C100013,2024-03-31,46.02,14.04,2024-04-14
C100013,2024-04-30,32.71,7.86,2024-05-14
C100013,2024-05-31,33.0,8.75,2024-06-14
C100013,2024-06-30,40.62,12.06,2024-07-14
C100013,2024-07-31,35.3,9.11,2024-08-14
C100013,2024-08-31,32.45,8.48,2024-09-14
C100013,2024-09-30,45.49,13.37,2024-10-14
C100013,2024-10-31,45.28,14.04,2024-11-14
C100013,2024-11-30,45.97,13.98,2024-12-14
C100013,2024-12-31,46.45,14.73,2025-01-14
C100013,2025-01-31,40.28,11.82,2025-02-14
C100013,2025-02-28,40.77,11.78,2025-03-14
C100013,2025-03-31,38.19,10.24,2025-04-14
C100013,2025-04-30,40.81,11.99,2025-05-14
C100013,2025-05-31,36.94,9.76,2025-06-14
C100013,2025-06-30,35.28,9.69,2025-07-14
C100013,2025-07-31,40.14,12.07,2025-08-14
C100013,2025-08-31,45.76,13.64,2025-09-14
C100013,2025-09-30,41.84,12.09,2025-10-14
C100013,2025-10-31,49.6,16.26,2025-11-14
C100013,2025-11-30,35.76,10.09,2025-12-14
C100013,2025-12-31,30.84,7.19,2026-01-14
C100014,2022-01-31,46.89,15.19,2022-02-14
C100014,2022-02-28,37.72,10.67,2022-03-14
C100014,2022-03-31,41.14,11.8,2022-04-14
C100014,2022-04-30,30.23,7.23,2022-05-14
C100014,2022-05-31,35.41,9.24,2022-06-14
C100014,2022-06-30,29.68,7.42,2022-07-14
C100014,2022-07-31,36.18,10.03,2022-08-14
C100014,2022-08-31,36.16,10.25,2022-09-14
C100014,2022-09-30,40.16,11.85,2022-10-14
C100014,2022-10-31,49.31,15.51,2022-11-14
C100014,2022-11-30,47.44,14.52,2022-12-14
C100014,2022-12-31,31.52,8.17,2023-01-14
C100014,2023-01-31,46.69,14.87,2023-02-14
C100014,2023-02-28,43.41,13.27,2023-03-14
C100014,2023-03-31,40.77,12.3,2023-04-14
C100014,2023-04-30,40.08,12.04,2023-05-14
C100014,2023-05-31,41.88,12.16,2023-06-14
C100014,2023-06-30,35.91,9.49,2023-07-14
C100014,2023-07-31,36.7,10.67,2023-08-14
C100014,2023-08-31,46.99,14.29,2023-09-14
C100014,2023-09-30,36.36,9.76,2023-10-14
C100014,2023-10-31,34.21,9.27,2023-11-14
C100014,2023-11-30,41.99,12.41,2023-12-14
C100014,2023-12-31,35.33,9.61,2024-01-14
C100014,2024-01-31,31.15,7.95,2024-02-14
C100014,2024-02-29,39.63,11.93,2024-03-14
C100014,2024-03-31,51.55,16.73,2024-04-14
C100014,2024-04-30,39.57,11.99,2024-05-14
C100014,2024-05-31,41.67,12.09,2024-06-14
C100014,2024-06-30,27.2,5.81,2024-07-14
C100014,2024-07-31,41.64,12.24,2024-08-14
C100014,2024-08-31,39.72,11.5,2024-09-14
C100014,2024-09-30,36.22,9.86,2024-10-14
C100014,2024-10-31,43.12,12.6,2024-11-14
C100014,2024-11-30,43.26,13.07,2024-12-14
C100014,2024-12-31,35.39,9.82,2025-01-14
C100014,2025-01-31,45.9,14.05,2025-02-14
C100014,2025-02-28,50.17,16.46,2025-03-14
C100014,2025-03-31,41.46,11.93,2025-04-14
C100014,2025-04-30,35.5,9.71,2025-05-14
C100014,2025-05-31,38.29,11.15,2025-06-14
C100014,2025-06-30,42.85,13.45,2025-07-14
C100014,2025-07-31,31.57,8.03,2025-08-14
C100014,2025-08-31,42.42,12.74,2025-09-14
C100014,2025-09-30,34.99,9.83,2025-10-14
C100014,2025-10-31,43.66,12.77,2025-11-14
C100014,2025-11-30,38.68,10.97,2025-12-14
C100014,2025-12-31,39.73,11.27,2026-01-14
C100015,2022-01-31,48.19,15.99,2022-02-14
C100015,2022-02-28,31.55,8.0,2022-03-14
C100015,2022-03-31,41.86,12.7,2022-04-14
C100015,2022-04-30,48.47,15.33,2022-05-14
C100015,2022-05-31,40.99,12.21,2022-06-14
C100015,2022-06-30,29.38,7.14,2022-07-14
C100015,2022-07-31,30.34,7.17,2022-08-14
C100015,2022-08-31,33.2,8.49,2022-09-14
C100015,2022-09-30,38.04,10.94,2022-10-14
C100015,2022-10-31,40.51,11.56,2022-11-14
C100015,2022-11-30,31.33,8.13,2022-12-14
C100015,2022-12-31,34.93,9.43,2023-01-14
C100015,2023-01-31,36.22,9.69,2023-02-14
C100015,2023-02-28,39.48,11.28,2023-03-14
C100015,2023-03-31,50.87,16.6,2023-04-14
C100015,2023-04-30,32.41,8.67,2023-05-14
C100015,2023-05-31,31.32,8.22,2023-06-14
C100015,2023-06-30,31.16,7.6,2023-07-14
C100015,2023-07-31,39.52,11.58,2023-08-14
C100015,2023-08-31,36.29,10.14,2023-09-14
C100015,2023-09-30,32.43,8.41,2023-10-14
C100015,2023-10-31,35.65,10.09,2023-11-14
C100015,2023-11-30,34.91,9.38,2023-12-14
C100015,2023-12-31,41.51,12.55,2024-01-14
C100015,2024-01-31,54.95,19.13,2024-02-14
C100015,2024-02-29,44.43,13.23,2024-03-14
C100015,2024-03-31,38.82,11.2,2024-04-14
C100015,2024-04-30,34.18,9.34,2024-05-14
C100015,2024-05-31,30.64,7.34,2024-06-14
C100015,2024-06-30,41.33,11.95,2024-07-14
C100015,2024-07-31,39.41,11.68,2024-08-14
C100015,2024-08-31,35.16,9.15,2024-09-14
C100015,2024-09-30,44.09,13.47,2024-10-14
C100015,2024-10-31,37.94,11.05,2024-11-14
C100015,2024-11-30,44.34,13.45,2024-12-14
C100015,2024-12-31,42.11,12.55,2025-01-14
C100015,2025-01-31,40.26,11.4,2025-02-14
C100015,2025-02-28,35.21,9.21,2025-03-14
C100015,2025-03-31,38.75,11.06,2025-04-14
C100015,2025-04-30,43.4,13.11,2025-05-14
C100015,2025-05-31,34.1,9.34,2025-06-14
C100015,2025-06-30,39.53,11.26,2025-07-14
C100015,2025-07-31,31.5,7.63,2025-08-14
C100015,2025-08-31,41.91,12.05,2025-09-14
C100015,2025-09-30,38.41,11.31,2025-10-14
C100015,2025-10-31,31.81,7.99,2025-11-14
C100015,2025-11-30,39.15,10.86,2025-12-14
C100015,2025-12-31,46.18,14.25,2026-01-14
C100016,2022-01-31,31.06,7.8,2022-02-14
C100016,2022-02-28,31.36,8.19,2022-03-14
C100016,2022-03-31,38.14,10.36,2022-04-14
C100016,2022-04-30,47.88,15.03,2022-05-14
C100016,2022-05-31,32.95,8.23,2022-06-14
C100016,2022-06-30,36.4,10.48,2022-07-14
C100016,2022-07-31,36.13,9.86,2022-08-14
C100016,2022-08-31,32.99,8.16,2022-09-14
C100016,2022-09-30,36.72,10.07,2022-10-14
C100016,2022-10-31,34.0,9.09,2022-11-14
C100016,2022-11-30,35.11,9.67,2022-12-14
C100016,2022-12-31,28.32,6.74,2023-01-14
C100016,2023-01-31,37.07,10.87,2023-02-14
C100016,2023-02-28,42.62,13.03,2023-03-14
C100016,2023-03-31,37.9,10.66,2023-04-14
C100016,2023-04-30,43.14,12.63,2023-05-14
C100016,2023-05-31,39.62,11.0,2023-06-14
C100016,2023-06-30,33.86,9.29,2023-07-14
C100016,2023-07-31,31.37,7.98,2023-08-14
C100016,2023-08-31,31.75,8.38,2023-09-14
C100016,2023-09-30,28.15,6.47,2023-10-14
C100016,2023-10-31,35.51,9.51,2023-11-14
C100016,2023-11-30,38.02,10.87,2023-12-14
C100016,2023-12-31,48.39,15.04,2024-01-14
C100016,2024-01-31,40.19,12.24,2024-02-14
C100016,2024-02-29,33.64,8.69,2024-03-14
C100016,2024-03-31,30.66,7.08,2024-04-14
C100016,2024-04-30,34.81,9.64,2024-05-14
C100016,2024-05-31,40.74,11.51,2024-06-14
C100016,2024-06-30,34.48,8.95,2024-07-14
C100016,2024-07-31,36.9,10.46,2024-08-14
C100016,2024-08-31,33.96,9.03,2024-09-14
C100016,2024-09-30,38.25,11.3,2024-10-14
C100016,2024-10-31,28.68,6.45,2024-11-14
C100016,2024-11-30,46.16,14.36,2024-12-14
C100016,2024-12-31,31.41,8.09,2025-01-14
C100016,2025-01-31,42.8,12.9,2025-02-14
C100016,2025-02-28,37.61,10.15,2025-03-14
C100016,2025-03-31,37.87,10.25,2025-04-14
C100016,2025-04-30,35.94,9.57,2025-05-14
C100016,2025-05-31,36.11,10.28,2025-06-14
C100016,2025-06-30,36.86,10.4,2025-07-14
C100016,2025-07-31,39.99,11.55,2025-08-14
C100016,2025-08-31,40.88,12.43,2025-09-14
C100016,2025-09-30,38.11,10.45,2025-10-14
C100016,2025-10-31,45.84,14.06,2025-11-14
C100016,2025-11-30,37.43,10.75,2025-12-14
C100016,2025-12-31,45.0,13.47,2026-01-14
C100017,2022-01-31,46.14,14.34,2022-02-14
C100017,2022-02-28,39.71,11.32,2022-03-14
C100017,2022-03-31,43.25,13.1,2022-04-14
C100017,2022-04-30,44.93,13.48,2022-05-14
C100017,2022-05-31,40.27,11.53,2022-06-14
C100017,2022-06-30,42.27,12.32,2022-07-14
C100017,2022-07-31,44.48,13.32,2022-08-14
C100017,2022-08-31,38.97,11.2,2022-09-14
C100017,2022-09-30,25.55,5.0,2022-10-14
C100017,2022-10-31,50.47,16.72,2022-11-14
C100017,2022-11-30,38.91,11.73,2022-12-14
C100017,2022-12-31,37.17,10.52,2023-01-14
C100017,2023-01-31,34.66,9.73,2023-02-14
C100017,2023-02-28,39.64,11.95,2023-03-14
C100017,2023-03-31,38.39,10.97,2023-04-14
C100017,2023-04-30,35.67,10.07,2023-05-14
C100017,2023-05-31,34.61,9.82,2023-06-14
C100017,2023-06-30,41.31,12.62,2023-07-14
C100017,2023-07-31,50.05,16.27,2023-08-14
C100017,2023-08-31,43.43,13.36,2023-09-14
C100017,2023-09-30,45.64,14.58,2023-10-14
C100017,2023-10-31,38.89,11.06,2023-11-14
C100017,2023-11-30,41.78,12.88,2023-12-14
C100017,2023-12-31,45.88,14.19,2024-01-14
C100017,2024-01-31,37.81,11.11,2024-02-14
C100017,2024-02-29,38.76,11.69,2024-03-14
C100017,2024-03-31,46.75,15.03,2024-04-14
C100017,2024-04-30,48.32,15.1,2024-05-14
C100017,2024-05-31,40.57,11.79,2024-06-14
C100017,2024-06-30,32.47,8.2,2024-07-14
C100017,2024-07-31,35.95,10.38,2024-08-14
C100017,2024-08-31,30.1,7.57,2024-09-14
C100017,2024-09-30,40.42,11.81,2024-10-14
C100017,2024-10-31,42.69,12.8,2024-11-14
C100017,2024-11-30,39.83,11.81,2024-12-14
C100017,2024-12-31,45.2,13.65,2025-01-14
C100017,2025-01-31,46.84,14.31,2025-02-14
C100017,2025-02-28,43.27,13.69,2025-03-14
C100017,2025-03-31,33.61,9.15,2025-04-14
C100017,2025-04-30,40.25,11.4,2025-05-14
C100017,2025-05-31,42.77,12.7,2025-06-14
C100017,2025-06-30,46.97,15.3,2025-07-14
C100017,2025-07-31,37.91,10.44,2025-08-14
C100017,2025-08-31,42.29,12.67,2025-09-14
C100017,2025-09-30,44.86,13.93,2025-10-14
C100017,2025-10-31,40.07,11.56,2025-11-14
C100017,2025-11-30,48.18,15.87,2025-12-14
C100017,2025-12-31,50.04,16.47,2026-01-14
C100018,2022-01-31,50.02,,2022-02-14
C100018,2022-02-28,49.94,,2022-03-14
C100018,2022-03-31,49.03,,2022-04-14
C100018,2022-04-30,49.99,,2022-05-14
C100018,2022-05-31,49.19,,2022-06-14
C100018,2022-06-30,50.63,,2022-07-14
C100018,2022-07-31,51.47,,2022-08-14
C100018,2022-08-31,50.98,,2022-09-14
C100018,2022-09-30,50.08,,2022-10-14
C100018,2022-10-31,50.17,,2022-11-14
C100018,2022-11-30,50.58,,2022-12-14
C100018,2022-12-31,51.6,,2023-01-14
C100018,2023-01-31,51.62,,2023-02-14
C100018,2023-02-28,50.88,,2023-03-14
C100018,2023-03-31,50.07,,2023-04-14
C100018,2023-04-30,49.41,,2023-05-14
C100018,2023-05-31,49.25,,2023-06-14
C100018,2023-06-30,48.77,,2023-07-14
C100018,2023-07-31,49.84,,2023-08-14
C100018,2023-08-31,48.93,,2023-09-14
C100018,2023-09-30,50.84,,2023-10-14
C100018,2023-10-31,49.19,,2023-11-14
C100018,2023-11-30,51.19,,2023-12-14
C100018,2023-12-31,49.65,,2024-01-14
C100018,2024-01-31,51.33,,2024-02-14
C100018,2024-02-29,48.79,,2024-03-14
C100018,2024-03-31,49.06,,2024-04-14
C100018,2024-04-30,51.11,,2024-05-14
C100018,2024-05-31,50.66,,2024-06-14
C100018,2024-06-30,49.17,,2024-07-14
C100018,2024-07-31,51.46,,2024-08-14
C100018,2024-08-31,50.77,,2024-09-14
C100018,2024-09-30,50.26,,2024-10-14
C100018,2024-10-31,50.93,,2024-11-14
C100018,2024-11-30,50.64,,2024-12-14
C100018,2024-12-31,48.75,,2025-01-14
C100018,2025-01-31,51.44,,2025-02-14
C100018,2025-02-28,51.26,,2025-03-14
C100018,2025-03-31,50.49,,2025-04-14
C100018,2025-04-30,50.33,,2025-05-14
C100018,2025-05-31,51.17,,2025-06-14
C100018,2025-06-30,49.17,,2025-07-14
C100018,2025-07-31,51.59,,2025-08-14
C100018,2025-08-31,51.56,,2025-09-14
C100018,2025-09-30,50.04,,2025-10-14
C100018,2025-10-31,50.54,,2025-11-14
C100018,2025-11-30,50.74,,2025-12-14
C100018,2025-12-31,51.12,,2026-01-14
C100019,2022-01-31,49.82,15.57,2022-02-14
C100019,2022-02-28,33.76,8.64,2022-03-14
C100019,2022-03-31,49.84,15.59,2022-04-14
C100019,2022-04-30,38.13,11.01,2022-05-14
C100019,2022-05-31,33.59,8.76,2022-06-14
C100019,2022-06-30,31.53,7.51,2022-07-14
C100019,2022-07-31,34.18,8.84,2022-08-14
C100019,2022-08-31,26.11,5.23,2022-09-14
C100019,2022-09-30,33.61,8.8,2022-10-14
C100019,2022-10-31,35.36,9.52,2022-11-14
C100019,2022-11-30,31.11,7.95,2022-12-14
C100019,2022-12-31,42.74,12.66,2023-01-14
C100019,2023-01-31,37.48,10.39,2023-02-14
C100019,2023-02-28,35.73,9.26,2023-03-14
C100019,2023-03-31,35.83,9.75,2023-04-14
C100019,2023-04-30,38.44,10.94,2023-05-14
C100019,2023-05-31,36.17,9.88,2023-06-14
C100019,2023-06-30,32.44,7.92,2023-07-14
C100019,2023-07-31,35.59,9.58,2023-08-14
C100019,2023-08-31,34.78,9.31,2023-09-14
C100019,2023-09-30,29.73,7.2,2023-10-14
C100019,2023-10-31,36.23,9.46,2023-11-14
C100019,2023-11-30,41.13,11.91,2023-12-14
C100019,2023-12-31,40.42,12.23,2024-01-14
C100019,2024-01-31,36.36,10.36,2024-02-14
C100019,2024-02-29,42.11,12.49,2024-03-14
C100019,2024-03-31,32.62,8.18,2024-04-14
C100019,2024-04-30,31.44,7.94,2024-05-14
C100019,2024-05-31,33.5,9.16,2024-06-14
C100019,2024-06-30,42.58,12.62,2024-07-14
C100019,2024-07-31,34.85,9.66,2024-08-14
C100019,2024-08-31,33.84,8.83,2024-09-14
C100019,2024-09-30,44.44,13.12,2024-10-14
C100019,2024-10-31,35.16,9.46,2024-11-14
C100019,2024-11-30,48.52,15.87,2024-12-14
C100019,2024-12-31,35.47,9.56,2025-01-14
C100019,2025-01-31,32.06,8.42,2025-02-14
C100019,2025-02-28,37.98,10.41,2025-03-14
C100019,2025-03-31,36.29,9.93,2025-04-14
C100019,2025-04-30,32.27,8.26,2025-05-14
C100019,2025-05-31,48.75,15.46,2025-06-14
C100019,2025-06-30,35.94,10.1,2025-07-14
C100019,2025-07-31,36.6,10.29,2025-08-14
C100019,2025-08-31,32.56,8.43,2025-09-14
C100019,2025-09-30,33.15,8.44,2025-10-14
C100019,2025-10-31,42.17,12.48,2025-11-14
C100019,2025-11-30,27.95,6.52,2025-12-14
C100019,2025-12-31,32.67,8.01,2026-01-14
C100020,2022-01-31,38.64,11.21,2022-02-14
C100020,2022-02-28,49.65,15.37,2022-03-14
C100020,2022-03-31,37.21,10.47,2022-04-14
C100020,2022-04-30,41.13,12.04,2022-05-14
C100020,2022-05-31,37.86,10.63,2022-06-14
C100020,2022-06-30,44.24,13.25,2022-07-14
C100020,2022-07-31,28.17,6.48,2022-08-14
C100020,2022-08-31,41.27,11.95,2022-09-14
C100020,2022-09-30,36.53,10.08,2022-10-14
C100020,2022-10-31,44.57,13.31,2022-11-14
C100020,2022-11-30,35.06,9.31,2022-12-14
C100020,2022-12-31,41.31,11.83,2023-01-14
C100020,2023-01-31,41.02,11.6,2023-02-14
C100020,2023-02-28,34.26,9.08,2023-03-14
C100020,2023-03-31,31.66,8.11,2023-04-14
C100020,2023-04-30,34.58,9.55,2023-05-14
C100020,2023-05-31,38.11,10.87,2023-06-14
C100020,2023-06-30,33.23,8.48,2023-07-14
C100020,2023-07-31,35.49,9.36,2023-08-14
C100020,2023-08-31,27.4,5.85,2023-09-14
C100020,2023-09-30,35.07,9.67,2023-10-14
C100020,2023-10-31,44.48,13.56,2023-11-14
C100020,2023-11-30,44.57,13.27,2023-12-14
C100020,2023-12-31,40.63,11.53,2024-01-14
C100020,2024-01-31,42.46,12.54,2024-02-14
C100020,2024-02-29,34.71,9.55,2024-03-14
C100020,2024-03-31,49.06,15.66,2024-04-14
C100020,2024-04-30,48.87,16.17,2024-05-14
C100020,2024-05-31,39.09,10.96,2024-06-14
C100020,2024-06-30,50.24,16.27,2024-07-14
C100020,2024-07-31,32.65,8.56,2024-08-14
C100020,2024-08-31,29.99,7.33,2024-09-14
C100020,2024-09-30,32.93,8.86,2024-10-14
C100020,2024-10-31,38.28,10.45,2024-11-14
C100020,2024-11-30,51.68,17.45,2024-12-14
C100020,2024-12-31,38.44,11.01,2025-01-14
C100020,2025-01-31,35.8,9.56,2025-02-14
C100020,2025-02-28,35.73,9.36,2025-03-14
C100020,2025-03-31,47.67,14.4,2025-04-14
C100020,2025-04-30,43.77,13.49,2025-05-14
C100020,2025-05-31,34.08,9.39,2025-06-14
C100020,2025-06-30,27.6,5.87,2025-07-14
C100020,2025-07-31,30.94,7.52,2025-08-14
C100020,2025-08-31,45.81,14.24,2025-09-14
C100020,2025-09-30,41.99,12.21,2025-10-14
C100020,2025-10-31,40.27,11.16,2025-11-14
C100020,2025-11-30,49.84,16.3,2025-12-14
C100020,2025-12-31,52.65,17.0,2026-01-14
C100021,2022-01-31,40.34,11.78,2022-02-14
C100021,2022-02-28,40.25,11.72,2022-03-14
C100021,2022-03-31,36.07,9.93,2022-04-14
C100021,2022-04-30,37.85,10.29,2022-05-14
C100021,2022-05-31,29.06,6.99,2022-06-14
C100021,2022-06-30,29.65,6.77,2022-07-14
C100021,2022-07-31,27.92,6.16,2022-08-14
C100021,2022-08-31,43.31,12.76,2022-09-14
C100021,2022-09-30,29.61,6.81,2022-10-14
C100021,2022-10-31,49.64,15.87,2022-11-14
C100021,2022-11-30,34.19,9.54,2022-12-14
C100021,2022-12-31,50.69,16.41,2023-01-14
C100021,2023-01-31,37.5,10.89,2023-02-14
C100021,2023-02-28,30.5,7.58,2023-03-14
C100021,2023-03-31,46.47,14.78,2023-04-14
C100021,2023-04-30,47.17,14.5,2023-05-14
C100021,2023-05-31,33.45,8.39,2023-06-14
C100021,2023-06-30,35.56,9.47,2023-07-14
C100021,2023-07-31,31.15,8.04,2023-08-14
C100021,2023-08-31,35.85,9.96,2023-09-14
C100021,2023-09-30,36.85,10.82,2023-10-14
C100021,2023-10-31,37.21,10.12,2023-11-14
C100021,2023-11-30,28.24,6.71,2023-12-14
C100021,2023-12-31,36.95,10.21,2024-01-14
C100021,2024-01-31,44.62,13.78,2024-02-14
C100021,2024-02-29,38.25,11.2,2024-03-14
C100021,2024-03-31,37.65,10.59,2024-04-14
C100021,2024-04-30,32.82,8.67,2024-05-14
C100021,2024-05-31,33.79,9.1,2024-06-14
C100021,2024-06-30,42.99,13.52,2024-07-14
C100021,2024-07-31,30.71,7.5,2024-08-14
C100021,2024-08-31,41.38,11.92,2024-09-14
C100021,2024-09-30,37.3,10.67,2024-10-14
C100021,2024-10-31,39.91,11.61,2024-11-14
C100021,2024-11-30,34.88,9.54,2024-12-14
C100021,2024-12-31,37.48,10.82,2025-01-14
C100021,2025-01-31,40.26,11.86,2025-02-14
C100021,2025-02-28,36.44,10.37,2025-03-14
C100021,2025-03-31,41.73,12.3,2025-04-14
C100021,2025-04-30,41.92,12.14,2025-05-14
C100021,2025-05-31,48.71,15.77,2025-06-14
C100021,2025-06-30,38.54,10.89,2025-07-14
C100021,2025-07-31,26.27,5.72,2025-08-14
C100021,2025-08-31,42.72,12.94,2025-09-14
C100021,2025-09-30,36.52,10.07,2025-10-14
C100021,2025-10-31,50.53,16.03,2025-11-14
C100021,2025-11-30,48.36,15.26,2025-12-14
C100021,2025-12-31,36.61,10.41,2026-01-14
C100022,2022-01-31,49.55,15.21,2022-02-14
C100022,2022-02-28,40.38,11.19,2022-03-14
C100022,2022-03-31,42.88,12.59,2022-04-14
C100022,2022-04-30,46.07,13.96,2022-05-14
C100022,2022-05-31,47.74,14.55,2022-06-14
C100022,2022-06-30,44.86,13.55,2022-07-14
C100022,2022-07-31,40.03,11.32,2022-08-14
C100022,2022-08-31,54.86,17.62,2022-09-14
C100022,2022-09-30,37.8,10.65,2022-10-14
C100022,2022-10-31,30.75,7.68,2022-11-14
C100022,2022-11-30,33.13,8.54,2022-12-14
C100022,2022-12-31,53.11,17.27,2023-01-14
C100022,2023-01-31,44.35,12.84,2023-02-14
C100022,2023-02-28,45.72,13.41,2023-03-14
C100022,2023-03-31,39.47,11.03,2023-04-14
C100022,2023-04-30,37.86,10.86,2023-05-14
C100022,2023-05-31,35.01,9.54,2023-06-14
C100022,2023-06-30,41.21,12.47,2023-07-14
C100022,2023-07-31,38.74,10.89,2023-08-14
C100022,2023-08-31,42.71,12.38,2023-09-14
C100022,2023-09-30,43.69,12.51,2023-10-14
C100022,2023-10-31,38.32,10.93,2023-11-14
C100022,2023-11-30,32.48,8.41,2023-12-14
C100022,2023-12-31,32.7,8.39,2024-01-14
C100022,2024-01-31,64.41,22.0,2024-02-14
C100022,2024-02-29,51.98,17.28,2024-03-14
C100022,2024-03-31,52.52,16.42,2024-04-14
C100022,2024-04-30,37.65,10.24,2024-05-14
C100022,2024-05-31,41.23,11.64,2024-06-14
C100022,2024-06-30,35.89,9.17,2024-07-14
C100022,2024-07-31,32.27,7.81,2024-08-14
C100022,2024-08-31,36.94,9.75,2024-09-14
C100022,2024-09-30,48.98,15.12,2024-10-14
C100022,2024-10-31,46.28,14.41,2024-11-14
C100022,2024-11-30,35.77,9.81,2024-12-14
C100022,2024-12-31,42.62,12.01,2025-01-14
C100022,2025-01-31,48.66,15.29,2025-02-14
C100022,2025-02-28,39.73,11.26,2025-03-14
