customer_id,payment_date,amount,method
C100015,2023-04-20,52.18,Card
C100015,2023-06-12,29.04,Direct Debit
C100015,2023-07-20,27.24,Direct Debit
C100015,2023-08-13,43.0,Direct Debit
C100015,2023-09-12,41.31,Card
C100015,2023-10-17,34.83,Bank Transfer
C100015,2023-11-12,38.09,Card
C100015,2023-12-20,35.65,Direct Debit
C100015,2024-01-15,39.46,Direct Debit
C100015,2024-02-21,50.19,Direct Debit
C100015,2024-03-19,33.83,Direct Debit
C100015,2024-04-14,30.2,Card
C100015,2024-05-16,27.32,Direct Debit
C100015,2024-06-19,34.79,Card
C100015,2024-07-14,27.35,PayPoint
C100015,2024-08-21,38.67,Direct Debit
C100015,2024-09-19,40.48,Direct Debit
C100015,2024-10-12,41.3,Direct Debit
C100015,2024-12-18,39.11,Bank Transfer
C100015,2025-01-12,41.45,Direct Debit
C100015,2025-02-13,36.3,Direct Debit
C100015,2025-03-21,35.78,Direct Debit
C100015,2025-05-18,55.29,Bank Transfer
C100015,2025-07-14,43.04,Direct Debit
C100015,2025-08-19,29.78,Direct Debit
C100015,2025-10-15,46.64,Direct Debit
C100015,2025-12-13,31.69,Direct Debit
C100016,2022-02-21,39.94,Direct Debit
C100016,2022-03-20,30.25,Card
C100016,2022-04-17,35.54,Direct Debit
C100016,2022-05-19,43.54,Card
C100016,2022-06-14,24.04,Card
C100016,2022-08-17,36.67,Direct Debit
C100016,2022-09-21,34.87,PayPoint
C100016,2022-10-15,34.62,Direct Debit
C100016,2023-01-14,37.22,Direct Debit
C100016,2023-02-18,52.11,Direct Debit
C100016,2023-03-13,46.49,Direct Debit
C100016,2023-05-14,41.4,Direct Debit
C100016,2023-07-14,39.25,Card
C100016,2023-09-18,43.74,Cash
C100016,2023-10-16,27.34,Direct Debit
C100016,2023-11-17,30.47,Direct Debit
C100016,2023-12-20,34.65,PayPoint
C100016,2024-01-19,47.1,Card
C100016,2024-02-19,42.5,Direct Debit
C100016,2024-03-14,37.4,Card
C100016,2024-04-17,17.61,Direct Debit
C100016,2024-05-21,28.42,Direct Debit
C100016,2024-06-16,34.28,Direct Debit
C100016,2024-07-14,31.48,Direct Debit
C100016,2024-08-17,28.34,Direct Debit
C100016,2024-09-19,27.18,Card
C100016,2024-10-12,26.45,Direct Debit
C100016,2024-11-17,43.01,Card
C100016,2024-12-21,44.12,Direct Debit
C100016,2025-01-16,17.51,Direct Debit
C100016,2025-02-18,47.99,Bank Transfer
C100016,2025-03-20,32.24,Direct Debit
C100016,2025-04-14,35.19,Direct Debit
C100016,2025-05-19,50.4,Bank Transfer
C100016,2025-06-15,27.28,Card
C100016,2025-07-20,42.23,Direct Debit
C100016,2025-09-12,48.5,Direct Debit
C100016,2025-10-20,40.15,Bank Transfer
C100016,2025-12-16,23.7,Direct Debit
C100017,2022-02-15,49.06,Card
C100017,2022-03-18,39.54,Direct Debit
C100017,2022-04-15,49.94,Direct Debit
C100017,2022-05-18,45.15,Card
C100017,2022-06-15,37.97,Bank Transfer
C100017,2022-07-12,47.61,Direct Debit
C100017,2022-08-16,47.61,Direct Debit
C100017,2022-09-13,29.54,Direct Debit
C100017,2022-10-17,21.14,Direct Debit
C100017,2022-11-13,39.81,Bank Transfer
C100017,2022-12-17,36.5,Direct Debit
C100017,2023-01-16,32.04,Direct Debit
C100017,2023-02-13,44.64,Card
C100017,2023-03-15,28.83,Direct Debit
C100017,2023-04-15,36.02,Cash
C100017,2023-05-12,29.01,Direct Debit
C100017,2023-06-15,26.16,Direct Debit
C100017,2023-07-15,40.47,Direct Debit
C100017,2023-08-15,46.11,Direct Debit
C100017,2023-09-15,43.2,PayPoint
C100017,2023-10-19,55.97,Direct Debit
C100017,2023-11-13,39.98,Bank Transfer
C100017,2023-12-21,58.59,Cash
C100017,2024-01-21,42.88,Card
C100017,2024-02-21,37.57,Direct Debit
C100017,2024-03-16,59.97,Direct Debit
C100017,2024-04-12,51.26,Direct Debit
C100017,2024-05-14,34.38,Direct Debit
C100017,2024-06-19,45.05,Direct Debit
C100017,2024-07-19,28.21,PayPoint
C100017,2024-08-19,27.67,Bank Transfer
C100017,2024-09-13,40.14,Direct Debit
C100017,2024-10-15,36.61,Direct Debit
C100017,2024-11-12,42.4,Direct Debit
C100017,2024-12-16,39.52,Cash
C100017,2025-01-18,35.2,Direct Debit
C100017,2025-02-15,36.65,Bank Transfer
C100017,2025-03-16,44.67,Card
C100017,2025-04-19,29.35,Bank Transfer
C100017,2025-05-19,40.78,Card
C100017,2025-06-15,40.01,Direct Debit
C100017,2025-07-21,54.67,Direct Debit
C100017,2025-08-14,34.54,Direct Debit
C100017,2025-09-20,48.28,Direct Debit
C100017,2025-10-17,40.93,Bank Transfer
C100017,2025-11-12,48.11,Direct Debit
C100017,2025-12-13,45.67,Direct Debit
C100017,2026-01-21,56.47,Card
C100018,2022-02-20,46.82,Direct Debit
C100018,2022-03-20,39.9,Direct Debit
C100018,2022-05-21,44.69,Direct Debit
C100018,2022-06-15,51.31,Direct Debit
C100018,2022-07-19,42.94,PayPoint
C100018,2022-08-16,53.24,Direct Debit
C100018,2022-09-17,47.18,Direct Debit
C100018,2022-10-15,52.55,Cash
C100018,2022-11-12,53.51,PayPoint
C100018,2022-12-18,47.89,Direct Debit
C100018,2023-01-12,44.73,Direct Debit
C100018,2023-02-19,51.39,Direct Debit
C100018,2023-04-18,47.63,Direct Debit
C100018,2023-05-20,46.87,Card
C100018,2023-06-19,59.11,Direct Debit
C100018,2023-07-15,45.75,Card
C100018,2023-09-12,53.92,Direct Debit
C100018,2023-10-19,43.95,Direct Debit
C100018,2023-11-13,48.47,Card
C100018,2023-12-13,51.79,Card
C100018,2024-02-18,56.01,Direct Debit
C100018,2024-03-21,46.71,Card
C100018,2024-05-14,42.32,Card
C100018,2024-07-20,52.36,Direct Debit
C100018,2024-08-21,51.96,Direct Debit
C100018,2024-09-19,44.63,Bank Transfer
C100018,2024-10-12,59.59,Direct Debit
C100018,2024-11-17,46.5,Direct Debit
C100018,2024-12-14,51.66,Direct Debit
C100018,2025-02-21,52.13,Direct Debit
C100018,2025-05-14,60.63,Direct Debit
C100018,2025-06-17,66.31,Direct Debit
C100018,2025-08-21,49.0,Direct Debit
C100018,2025-09-21,49.57,Direct Debit
C100018,2025-10-21,46.5,Cash
C100018,2025-11-16,57.55,PayPoint
C100019,2022-04-15,51.81,Card
C100019,2022-05-18,37.37,Direct Debit
C100019,2022-06-17,38.43,Direct Debit
C100019,2022-07-15,27.5,Bank Transfer
C100019,2022-08-19,31.09,Direct Debit
C100019,2022-09-16,32.46,Direct Debit
C100019,2022-10-13,31.66,Direct Debit
C100019,2023-01-21,51.82,Direct Debit
C100019,2023-02-18,29.62,Direct Debit
C100019,2023-04-13,25.4,Card
C100019,2023-05-21,41.74,Direct Debit
C100019,2023-06-18,29.53,Direct Debit
C100019,2023-07-17,41.44,Card
C100019,2023-08-16,21.7,Direct Debit
C100019,2023-10-15,35.25,Direct Debit
C100019,2024-01-17,46.34,Direct Debit
C100019,2024-03-21,36.01,Direct Debit
C100019,2024-04-17,33.66,Direct Debit
C100019,2024-05-21,33.44,Direct Debit
C100019,2024-06-18,45.04,Direct Debit
C100019,2024-07-15,44.46,Cash
C100019,2024-09-19,33.74,Direct Debit
C100019,2024-10-15,41.83,Direct Debit
C100019,2025-01-14,32.63,Card
C100019,2025-02-15,32.38,Direct Debit
C100019,2025-03-20,40.14,Bank Transfer
C100019,2025-04-20,43.61,Direct Debit
C100019,2025-05-18,42.22,Direct Debit
C100019,2025-08-18,33.66,Card
C100019,2025-09-14,27.14,Direct Debit
C100019,2025-10-13,36.61,Direct Debit
C100019,2026-01-14,18.3,Cash
C100020,2022-02-15,46.57,Direct Debit
C100020,2022-03-19,55.8,Card
C100020,2022-04-21,42.32,Direct Debit
C100020,2022-05-16,55.36,Direct Debit
C100020,2022-06-16,25.63,Bank Transfer
C100020,2022-07-17,44.84,Direct Debit
C100020,2022-08-15,34.42,Direct Debit
C100020,2022-10-12,38.31,Direct Debit
C100020,2022-11-15,53.43,Direct Debit
C100020,2022-12-20,46.64,Direct Debit
C100020,2023-01-17,49.91,Direct Debit
C100020,2023-02-21,41.78,Direct Debit
C100020,2023-03-19,36.94,Card
C100020,2023-04-19,31.6,Direct Debit
C100020,2023-05-13,43.49,Card
C100020,2023-06-21,39.61,Card
C100020,2023-07-21,33.61,Card
C100020,2023-08-17,38.09,Direct Debit
C100020,2023-09-12,28.75,Direct Debit
C100020,2023-10-12,36.23,Direct Debit
C100020,2023-11-12,43.17,Direct Debit
C100020,2023-12-17,33.08,Bank Transfer
C100020,2024-01-16,38.03,Bank Transfer
C100020,2024-02-17,39.75,PayPoint
C100020,2024-03-14,39.05,Card
C100020,2024-04-15,56.09,Card
C100020,2024-05-15,42.16,Direct Debit
C100020,2024-06-21,38.61,Direct Debit
C100020,2024-07-12,51.66,Card
C100020,2024-09-20,34.84,Bank Transfer
C100020,2024-10-16,31.27,Bank Transfer
C100020,2024-11-14,33.88,Card
C100020,2024-12-20,48.07,Cash
C100020,2025-01-13,44.64,Card
C100020,2025-04-12,40.79,Direct Debit
C100020,2025-05-16,39.49,Cash
C100020,2025-06-17,34.72,Direct Debit
C100020,2025-07-16,26.73,PayPoint
C100020,2025-08-17,27.79,Direct Debit
C100020,2025-09-14,33.85,Card
C100020,2025-10-18,31.02,Direct Debit
C100020,2025-11-18,44.27,Direct Debit
C100020,2026-01-14,61.81,Direct Debit
C100021,2022-02-14,28.69,Card
C100021,2022-03-16,33.65,Card
C100021,2022-04-16,29.58,Direct Debit
C100021,2022-05-16,37.86,Direct Debit
C100021,2022-06-19,31.44,Direct Debit
C100021,2022-07-16,25.46,Card
C100021,2022-08-14,16.97,Direct Debit
C100021,2022-10-19,39.47,Direct Debit
C100021,2022-12-15,33.85,Direct Debit
C100021,2023-02-14,29.57,Direct Debit
C100021,2023-03-13,25.5,Direct Debit
C100021,2023-04-20,55.56,Bank Transfer
C100021,2023-05-12,39.39,Card
C100021,2023-08-21,44.47,Card
C100021,2023-10-12,33.89,Direct Debit
C100021,2023-11-17,27.71,Direct Debit
C100021,2023-12-19,25.5,Bank Transfer
C100021,2024-01-14,37.83,Direct Debit
C100021,2024-02-13,44.02,Direct Debit
C100021,2024-04-13,39.69,Direct Debit
C100021,2024-05-20,34.72,Bank Transfer
C100021,2024-06-19,29.29,Direct Debit
C100021,2024-07-20,49.58,Direct Debit
C100021,2024-08-16,31.37,Direct Debit
C100021,2024-10-16,42.36,Direct Debit
C100021,2024-11-14,41.25,Direct Debit
C100021,2024-12-20,34.76,Bank Transfer
C100021,2025-03-18,36.63,Bank Transfer
C100021,2025-04-21,43.76,Direct Debit
C100021,2025-05-19,43.13,Card
C100021,2025-07-15,48.02,Direct Debit
C100021,2025-08-19,20.38,Direct Debit
C100021,2025-09-14,33.49,Direct Debit
C100021,2025-10-14,29.62,Direct Debit
C100021,2025-11-17,49.54,Card
C100021,2025-12-21,61.93,Direct Debit
C100021,2026-01-14,39.35,Direct Debit
C100022,2022-02-13,48.79,Direct Debit
C100022,2022-03-18,33.42,PayPoint
C100022,2022-04-18,40.19,Direct Debit
C100022,2022-05-16,34.51,Card
C100022,2022-06-19,56.67,Card
C100022,2022-07-12,38.25,Card
C100022,2022-08-20,55.21,Card
C100022,2022-09-19,60.77,Direct Debit
C100022,2022-10-13,38.57,Bank Transfer
C100022,2022-11-17,28.86,Direct Debit
C100022,2022-12-15,32.41,Direct Debit
C100022,2023-01-15,55.09,Direct Debit
C100022,2023-02-16,37.21,Direct Debit
C100022,2023-03-18,45.18,Direct Debit
C100022,2023-04-16,29.67,Direct Debit
C100022,2023-05-15,41.04,Bank Transfer
C100022,2023-06-18,26.77,Direct Debit
C100022,2023-07-16,38.34,Direct Debit
C100022,2023-08-18,43.1,Card
C100022,2023-09-21,43.28,Card
C100022,2023-10-15,44.06,Direct Debit
C100022,2023-11-20,31.25,Direct Debit
C100022,2023-12-18,23.06,Direct Debit
C100022,2024-01-21,33.27,Direct Debit
C100022,2024-03-15,53.62,Bank Transfer
C100022,2024-04-12,48.55,Card
C100022,2024-05-18,37.75,Direct Debit
C100022,2024-06-16,34.22,Direct Debit
C100022,2024-07-12,31.32,Direct Debit
C100022,2024-08-14,29.15,Card
C100022,2024-09-13,41.52,Direct Debit
C100022,2024-10-13,39.28,Direct Debit
C100022,2024-11-21,41.45,Direct Debit
C100022,2024-12-16,33.78,Direct Debit
C100022,2025-01-16,49.99,Direct Debit
C100022,2025-02-15,47.22,Direct Debit
C100022,2025-03-18,26.92,Direct Debit
C100022,2025-04-12,32.43,Card
C100022,2025-05-13,40.65,Direct Debit
C100022,2025-07-20,45.31,Card
C100022,2025-08-18,35.95,Direct Debit
C100022,2025-10-20,38.99,Card
C100022,2025-11-19,26.81,Direct Debit
C100022,2025-12-20,38.07,Card
C100022,2026-01-12,43.75,Bank Transfer
C100023,2022-02-17,30.31,Direct Debit
C100023,2022-03-18,55.28,Direct Debit
C100023,2022-04-15,55.75,Direct Debit
C100023,2022-05-17,32.91,Direct Debit
C100023,2022-06-14,40.14,Card
C100023,2022-07-16,51.39,Cash
C100023,2022-08-15,38.63,Bank Transfer
C100023,2022-09-16,41.79,Card
C100023,2022-10-21,44.05,Card
C100023,2022-11-12,33.55,Direct Debit
C100023,2022-12-18,46.41,Direct Debit
C100023,2023-01-14,29.42,Card
C100023,2023-03-20,44.45,Card
C100023,2023-04-16,36.56,Card
C100023,2023-05-13,38.52,Card
C100023,2023-06-15,37.26,Direct Debit
C100023,2023-07-19,31.34,Bank Transfer
C100023,2023-08-19,45.46,Card
C100023,2023-09-13,43.58,Direct Debit
C100023,2023-10-21,29.7,Card
C100023,2023-11-16,44.31,Bank Transfer
C100023,2023-12-18,49.57,Direct Debit
C100023,2024-01-17,26.05,Cash
C100023,2024-02-21,55.12,Direct Debit
C100023,2024-03-20,48.17,Card
C100023,2024-04-13,60.17,Direct Debit
C100023,2024-05-18,35.35,Direct Debit
C100023,2024-06-17,40.93,Card
C100023,2024-07-21,29.76,Bank Transfer
C100023,2024-08-20,46.01,Card
C100023,2024-09-17,30.95,Direct Debit
C100023,2024-10-16,52.64,Direct Debit
C100023,2024-11-21,35.09,Direct Debit
C100023,2024-12-13,42.59,Bank Transfer
C100023,2025-01-21,37.44,Direct Debit
C100023,2025-02-15,43.12,Card
C100023,2025-03-19,42.04,Card
C100023,2025-04-15,21.0,Direct Debit
C100023,2025-06-21,31.77,Direct Debit
C100023,2025-07-13,51.45,Bank Transfer
C100023,2025-08-21,37.11,Bank Transfer
C100023,2025-09-13,51.46,Cash
C100023,2025-10-15,32.94,Direct Debit
C100023,2025-11-21,37.12,Direct Debit
C100023,2025-12-15,29.56,Direct Debit
C100023,2026-01-14,54.0,Direct Debit
C100024,2022-02-17,45.16,Direct Debit
C100024,2022-03-14,49.03,Direct Debit
C100024,2022-04-16,53.63,Direct Debit
C100024,2022-05-19,43.15,Direct Debit
C100024,2022-06-19,47.27,Card
C100024,2022-07-17,53.37,Direct Debit
C100024,2022-08-19,50.44,Card
C100024,2022-09-20,44.29,Card
C100024,2022-10-16,44.18,Direct Debit
C100024,2022-11-17,51.89,Bank Transfer
C100024,2023-01-21,57.6,Bank Transfer
C100024,2023-02-20,51.61,Cash
C100024,2023-03-18,60.31,Bank Transfer
C100024,2023-04-16,38.23,Direct Debit
C100024,2023-05-16,55.6,PayPoint
C100024,2023-06-18,52.85,Direct Debit
C100024,2023-07-12,46.36,Direct Debit
C100024,2023-08-16,51.36,Direct Debit
C100024,2023-09-20,59.67,PayPoint
C100024,2023-10-15,57.08,Card
C100024,2023-11-16,46.07,Direct Debit
C100024,2023-12-20,51.74,Cash
C100024,2024-01-12,56.81,Card
C100024,2024-02-21,55.96,Direct Debit
C100024,2024-03-14,47.25,Direct Debit
C100024,2024-04-14,46.49,Direct Debit
C100024,2024-05-19,38.04,Bank Transfer
C100024,2024-06-21,47.38,Direct Debit
C100024,2024-07-18,44.89,Card
C100024,2024-08-13,42.04,Direct Debit
C100024,2024-09-21,53.36,Direct Debit
C100024,2024-11-13,48.84,Direct Debit
C100024,2024-12-15,49.55,Card
C100024,2025-01-16,48.39,Cash
C100024,2025-02-14,61.85,Card
C100024,2025-03-19,46.17,Direct Debit
C100024,2025-04-16,43.55,Bank Transfer
C100024,2025-05-18,52.8,Card
C100024,2025-06-21,48.52,Direct Debit
C100024,2025-07-20,52.46,Direct Debit
C100024,2025-08-12,57.57,Direct Debit
C100024,2025-09-13,47.39,Bank Transfer
C100024,2025-11-14,60.0,Direct Debit
C100024,2025-12-13,49.29,Direct Debit
C100024,2026-01-21,50.73,Direct Debit
C100025,2022-02-15,56.11,Card
C100025,2022-03-18,50.4,Cash
C100025,2022-04-12,57.49,Direct Debit
C100025,2022-05-14,50.74,Card
C100025,2022-06-16,47.58,Direct Debit
C100025,2022-07-20,48.76,Bank Transfer
C100025,2022-08-16,59.76,Direct Debit
C100025,2022-09-18,45.88,Direct Debit
C100025,2022-10-20,54.54,Direct Debit
C100025,2022-12-21,50.26,Direct Debit
C100025,2023-01-21,47.31,Direct Debit
C100025,2023-02-21,41.93,Direct Debit
C100025,2023-04-17,48.33,Card
C100025,2023-05-15,45.83,Direct Debit
C100025,2023-07-20,58.7,Card
C100025,2023-08-14,53.51,Card
C100025,2023-09-15,56.2,Direct Debit
C100025,2023-10-12,45.63,Direct Debit
C100025,2023-11-18,46.59,Card
C100025,2023-12-21,48.72,Card
C100025,2024-01-15,47.13,Direct Debit
C100025,2024-02-12,47.98,Direct Debit
C100025,2024-03-18,46.28,Bank Transfer
C100025,2024-04-17,51.34,Direct Debit
C100025,2024-05-19,44.69,Direct Debit
C100025,2024-06-20,60.22,Direct Debit
C100025,2024-07-21,49.59,Direct Debit
C100025,2024-08-12,53.95,Direct Debit
C100025,2024-09-20,42.47,Direct Debit
C100025,2024-10-12,43.39,Bank Transfer
C100025,2024-11-19,51.87,Direct Debit
C100025,2024-12-13,51.81,Direct Debit
C100025,2025-01-20,51.56,Direct Debit
C100025,2025-02-21,47.0,Direct Debit
C100025,2025-03-17,43.64,Card
C100025,2025-04-16,44.93,Direct Debit
C100025,2025-05-21,47.82,Direct Debit
C100025,2025-06-12,53.0,Card
C100025,2025-07-18,48.6,Direct Debit
C100025,2025-08-13,47.77,Direct Debit
C100025,2025-09-15,50.86,Direct Debit
C100025,2025-10-20,51.13,Card
C100025,2025-11-15,60.58,Direct Debit
C100025,2025-12-14,39.29,Card
C100025,2026-01-21,60.02,Bank Transfer
C100026,2022-02-13,51.21,Direct Debit
C100026,2022-03-14,48.58,Direct Debit
C100026,2022-04-20,52.12,Bank Transfer
C100026,2022-06-16,43.64,Direct Debit
C100026,2022-08-21,49.23,Direct Debit
C100026,2022-09-19,48.74,Card
C100026,2022-10-19,52.75,Direct Debit
C100026,2022-11-12,50.96,Direct Debit
C100026,2022-12-18,51.75,Direct Debit
C100026,2023-01-21,50.23,Direct Debit
C100026,2023-02-18,55.01,Direct Debit
C100026,2023-03-17,49.49,Direct Debit
C100026,2023-05-13,54.14,Card
C100026,2023-06-12,42.4,Bank Transfer
C100026,2023-07-18,44.2,Direct Debit
C100026,2023-08-18,53.24,Bank Transfer
C100026,2023-09-16,44.2,Cash
C100026,2023-10-18,45.49,Card
C100026,2023-11-14,39.11,Direct Debit
C100026,2023-12-13,43.88,Bank Transfer
C100026,2024-01-18,45.31,Direct Debit
C100026,2024-02-19,44.35,Direct Debit
C100026,2024-03-12,53.22,Direct Debit
C100026,2024-05-14,54.49,PayPoint
C100026,2024-06-21,44.36,Card
C100026,2024-07-12,60.0,Bank Transfer
C100026,2024-08-21,45.61,Cash
C100026,2024-09-14,39.29,Direct Debit
C100026,2024-10-14,61.2,Direct Debit
C100026,2024-11-19,51.9,Direct Debit
C100026,2024-12-13,43.18,Direct Debit
C100026,2025-01-15,55.62,Bank Transfer
C100026,2025-03-17,56.27,PayPoint
C100026,2025-04-20,52.68,Direct Debit
C100026,2025-06-14,53.27,Direct Debit
C100026,2025-07-20,53.53,Direct Debit
C100026,2025-08-18,42.68,Direct Debit
C100026,2025-09-14,46.94,Direct Debit
C100026,2025-10-15,42.92,Card
C100026,2025-12-16,40.45,Direct Debit
C100026,2026-01-12,51.49,Card
C100027,2022-02-16,37.81,Card
C100027,2022-03-20,52.31,Card
C100027,2022-04-21,44.65,Direct Debit
C100027,2022-05-16,34.59,Direct Debit
C100027,2022-07-17,38.57,Direct Debit
C100027,2022-08-17,49.24,Bank Transfer
C100027,2022-10-16,47.19,Direct Debit
C100027,2022-11-17,39.78,Bank Transfer
C100027,2022-12-14,52.87,Bank Transfer
C100027,2023-01-14,30.66,Direct Debit
C100027,2023-02-18,52.82,Card
C100027,2023-03-16,39.29,Direct Debit
C100027,2023-04-16,52.95,Direct Debit
C100027,2023-05-14,46.82,Direct Debit
C100027,2023-06-18,49.5,Direct Debit
C100027,2023-07-18,48.27,Direct Debit
C100027,2023-08-14,46.09,Bank Transfer
C100027,2023-09-20,43.09,Direct Debit
C100027,2023-11-13,43.6,Bank Transfer
C100027,2023-12-20,49.53,Card
C100027,2024-01-18,40.05,Card
C100027,2024-02-17,41.42,Direct Debit
C100027,2024-03-14,43.82,Bank Transfer
C100027,2024-04-14,45.71,Direct Debit
C100027,2024-05-14,42.34,Card
C100027,2024-06-17,53.79,Card
C100027,2024-08-16,49.35,Bank Transfer
C100027,2024-09-19,48.6,Direct Debit
C100027,2024-10-12,31.05,Card
C100027,2024-11-20,43.21,Direct Debit
C100027,2024-12-20,34.37,Direct Debit
C100027,2025-02-13,36.15,Direct Debit
C100027,2025-03-16,43.77,Direct Debit
C100027,2025-04-19,43.1,Direct Debit
C100027,2025-05-18,54.59,Card
C100027,2025-06-15,47.08,Bank Transfer
C100027,2025-07-21,52.78,Card
C100027,2025-08-19,33.39,Direct Debit
C100027,2025-09-20,48.52,Direct Debit
C100027,2025-10-17,58.91,Card
C100027,2025-12-17,50.87,Direct Debit
C100028,2022-02-15,31.02,Direct Debit
C100028,2022-03-17,44.72,Direct Debit
C100028,2022-04-14,33.52,PayPoint
C100028,2022-05-19,38.71,Direct Debit
C100028,2022-06-16,30.08,Direct Debit
C100028,2022-07-13,22.94,Direct Debit
C100028,2022-08-20,34.69,Bank Transfer
C100028,2022-09-21,24.63,Direct Debit
C100028,2022-10-12,30.31,Direct Debit
C100028,2022-11-18,35.28,Cash
C100028,2022-12-14,45.24,Card
C100028,2023-02-19,44.21,Bank Transfer
C100028,2023-03-14,39.86,Cash
C100028,2023-04-17,40.77,Direct Debit
C100028,2023-05-16,59.19,Direct Debit
C100028,2023-06-15,31.77,Cash
C100028,2023-07-16,42.43,Card
C100028,2023-08-17,38.0,Direct Debit
C100028,2023-09-20,35.4,Bank Transfer
C100028,2023-10-13,40.66,Direct Debit
C100028,2023-11-20,21.97,Direct Debit
C100028,2024-01-19,37.81,Direct Debit
C100028,2024-02-14,36.31,Card
C100028,2024-03-16,29.56,Direct Debit
C100028,2024-04-18,35.97,Card
C100028,2024-05-19,47.18,Card
C100028,2024-06-18,42.27,Direct Debit
C100028,2024-07-16,39.19,Direct Debit
C100028,2024-08-14,26.12,Direct Debit
C100028,2024-09-20,48.2,Direct Debit
C100028,2024-10-17,28.33,Card
C100028,2024-11-20,35.77,Direct Debit
C100028,2024-12-12,25.11,Direct Debit
C100028,2025-01-21,26.75,PayPoint
C100028,2025-02-15,33.76,Direct Debit
C100028,2025-03-19,32.74,Direct Debit
C100028,2025-04-15,30.37,Card
C100028,2025-05-20,31.43,Direct Debit
C100028,2025-06-15,42.78,Card
C100028,2025-07-16,34.69,Direct Debit
C100028,2025-08-17,36.5,Direct Debit
C100028,2025-09-13,40.24,Card
C100028,2025-10-19,36.33,Direct Debit
C100028,2025-11-20,31.96,Direct Debit
C100028,2025-12-19,39.6,Direct Debit
C100028,2026-01-18,37.89,Direct Debit
C100029,2022-02-21,39.91,Direct Debit
C100029,2022-03-19,51.41,Direct Debit
C100029,2022-04-16,60.64,PayPoint
C100029,2022-05-21,45.8,Card
C100029,2022-06-21,51.62,Direct Debit
C100029,2022-07-18,56.3,PayPoint
C100029,2022-09-14,38.75,Direct Debit
C100029,2022-10-12,41.92,Cash
C100029,2022-11-16,52.38,Direct Debit
C100029,2022-12-21,50.58,Direct Debit
C100029,2023-01-18,46.68,Direct Debit
C100029,2023-03-13,45.11,Direct Debit
C100029,2023-04-14,46.46,Direct Debit
C100029,2023-06-20,48.28,Card
C100029,2023-07-16,52.49,Direct Debit
C100029,2023-08-21,62.98,Bank Transfer
C100029,2023-09-18,46.88,Direct Debit
C100029,2023-10-21,45.54,Direct Debit
C100029,2023-11-16,39.23,PayPoint
C100029,2023-12-14,49.67,Direct Debit
C100029,2024-02-13,49.95,Direct Debit
C100029,2024-03-21,54.41,Direct Debit
