customer_id,action_date,action
C100068,2026-03-15,Arrangement Broken
C100070,2022-05-21,Reminder Sent
C100070,2022-06-04,Second Reminder
C100070,2023-10-21,Reminder Sent
C100070,2023-11-04,Second Reminder
C100070,2023-11-11,Arrangement Agreed
C100070,2024-09-21,Reminder Sent
C100070,2024-10-05,Second Reminder
C100070,2025-10-21,Reminder Sent
C100071,2024-09-21,Reminder Sent
C100072,2022-05-21,Reminder Sent
C100072,2022-06-04,Second Reminder
C100072,2022-06-21,Reminder Sent
C100072,2022-07-05,Second Reminder
C100072,2022-07-12,Arrangement Agreed
C100072,2022-07-21,Reminder Sent
C100072,2022-08-04,Second Reminder
C100072,2022-11-21,Reminder Sent
C100072,2022-12-05,Second Reminder
C100072,2022-12-12,Arrangement Agreed
C100072,2022-12-21,Reminder Sent
C100072,2023-01-04,Second Reminder
C100072,2023-02-21,Reminder Sent
C100072,2023-04-21,Reminder Sent
C100072,2023-09-21,Reminder Sent
C100072,2023-10-05,Second Reminder
C100072,2024-10-21,Reminder Sent
C100072,2025-07-21,Reminder Sent
C100072,2025-08-04,Second Reminder
C100072,2025-08-11,Arrangement Agreed
C100073,2023-04-21,Reminder Sent
C100073,2023-05-05,Second Reminder
C100073,2023-05-12,Arrangement Agreed
C100073,2023-09-21,Reminder Sent
C100073,2023-10-05,Second Reminder
C100073,2023-10-21,Reminder Sent
C100073,2023-11-04,Second Reminder
C100073,2025-02-21,Reminder Sent
C100073,2025-03-07,Second Reminder
C100074,2022-12-21,Reminder Sent
C100074,2023-01-04,Second Reminder
C100074,2024-08-21,Reminder Sent
C100074,2024-09-04,Second Reminder
C100074,2025-01-21,Reminder Sent
C100074,2025-09-21,Reminder Sent
C100075,2022-05-21,Reminder Sent
C100075,2022-06-04,Second Reminder
C100075,2022-06-11,Arrangement Agreed
C100075,2023-11-21,Reminder Sent
C100075,2023-12-05,Second Reminder
C100075,2024-04-21,Reminder Sent
C100075,2024-05-05,Second Reminder
C100076,2024-09-21,Reminder Sent
C100076,2024-11-21,Reminder Sent
C100076,2024-12-05,Second Reminder
C100076,2025-08-21,Reminder Sent
C100076,2025-09-04,Second Reminder
C100077,2023-05-21,Reminder Sent
C100077,2023-06-04,Second Reminder
C100077,2024-11-21,Reminder Sent
C100077,2024-12-05,Second Reminder
C100077,2024-12-12,Arrangement Agreed
C100077,2025-05-21,Reminder Sent
C100077,2025-06-04,Second Reminder
C100077,2025-09-21,Reminder Sent
C100077,2025-10-05,Second Reminder
C100078,2022-11-21,Reminder Sent
C100078,2025-03-21,Reminder Sent
C100078,2025-04-04,Second Reminder
C100079,2025-07-21,Reminder Sent
C100079,2025-08-04,Second Reminder
C100080,2025-02-21,Reminder Sent
C100080,2025-03-07,Second Reminder
C100080,2025-03-14,Arrangement Agreed
C100081,2024-01-21,Reminder Sent
C100081,2024-02-04,Second Reminder
C100081,2024-04-21,Reminder Sent
C100081,2025-04-21,Reminder Sent
C100081,2025-05-05,Second Reminder
C100081,2025-11-21,Reminder Sent
C100081,2025-12-05,Second Reminder
C100082,2022-07-21,Reminder Sent
C100082,2022-08-04,Second Reminder
C100082,2023-09-21,Reminder Sent
C100082,2023-10-05,Second Reminder
C100082,2023-10-12,Arrangement Agreed
C100082,2025-10-21,Reminder Sent
C100082,2025-11-04,Second Reminder
C100082,2025-11-11,Arrangement Agreed
C100082,2025-11-21,Reminder Sent
C100083,2024-02-21,Reminder Sent
C100083,2024-03-06,Second Reminder
C100083,2024-11-21,Reminder Sent
C100083,2024-12-05,Second Reminder
C100083,2024-12-21,Reminder Sent
C100085,2025-01-21,Reminder Sent
C100085,2025-02-04,Second Reminder
C100085,2025-02-11,Arrangement Agreed
C100085,2025-06-21,Reminder Sent
C100085,2025-07-05,Second Reminder
C100085,2025-07-12,Arrangement Agreed
C100085,2025-07-21,Reminder Sent
C100085,2025-08-04,Second Reminder
C100086,2022-11-21,Reminder Sent
C100086,2022-12-21,Reminder Sent
C100086,2023-01-04,Second Reminder
C100086,2023-02-21,Reminder Sent
C100086,2025-05-21,Reminder Sent
C100086,2025-06-04,Second Reminder
C100087,2022-03-21,Reminder Sent
C100087,2022-04-04,Second Reminder
C100087,2022-04-11,Arrangement Agreed
C100087,2023-12-21,Reminder Sent
C100087,2024-01-04,Second Reminder
C100087,2024-01-11,Arrangement Agreed
C100087,2024-03-21,Reminder Sent
C100087,2024-04-04,Second Reminder
C100087,2024-05-21,Reminder Sent
C100087,2024-06-04,Second Reminder
C100087,2024-11-21,Reminder Sent
C100087,2024-12-05,Second Reminder
C100087,2025-02-21,Reminder Sent
C100087,2025-09-21,Reminder Sent
C100087,2025-10-05,Second Reminder
C100087,2025-10-12,Arrangement Agreed
C100088,2022-10-21,Reminder Sent
C100088,2022-11-04,Second Reminder
C100088,2022-11-11,Arrangement Agreed
C100088,2023-01-08,Arrangement Broken
C100088,2023-09-21,Reminder Sent
C100088,2024-07-21,Reminder Sent
C100088,2024-08-04,Second Reminder
C100089,2022-02-21,Reminder Sent
C100089,2022-03-07,Second Reminder
C100089,2022-06-21,Reminder Sent
C100089,2023-08-21,Reminder Sent
C100089,2023-09-04,Second Reminder
C100089,2024-01-21,Reminder Sent
C100089,2024-02-04,Second Reminder
C100089,2024-02-21,Reminder Sent
C100089,2024-03-06,Second Reminder
C100089,2024-04-21,Reminder Sent
C100089,2024-05-05,Second Reminder
C100089,2025-07-21,Reminder Sent
C100089,2025-08-04,Second Reminder
C100089,2025-08-11,Arrangement Agreed
C100089,2025-11-21,Reminder Sent
C100090,2022-02-21,Reminder Sent
C100090,2022-03-07,Second Reminder
C100090,2022-11-21,Reminder Sent
C100090,2022-12-05,Second Reminder
C100090,2023-07-21,Reminder Sent
C100090,2023-08-21,Reminder Sent
C100090,2023-09-04,Second Reminder
C100090,2024-05-21,Reminder Sent
C100090,2024-10-21,Reminder Sent
C100090,2024-11-04,Second Reminder
C100090,2025-01-21,Reminder Sent
C100090,2025-02-04,Second Reminder
C100090,2025-02-11,Arrangement Agreed
C100090,2025-02-21,Reminder Sent
C100090,2025-03-07,Second Reminder
C100090,2025-03-14,Arrangement Agreed
C100090,2025-03-19,Arrangement Broken
C100090,2025-04-19,Arrangement Broken
C100090,2025-04-21,Reminder Sent
C100090,2025-05-05,Second Reminder
C100090,2025-05-21,Reminder Sent
C100090,2025-06-21,Reminder Sent
C100090,2025-07-05,Second Reminder
C100090,2025-07-12,Arrangement Agreed
C100090,2026-01-21,Reminder Sent
C100091,2022-02-21,Reminder Sent
C100091,2022-03-07,Second Reminder
C100091,2022-06-21,Reminder Sent
C100091,2022-07-05,Second Reminder
C100091,2023-04-21,Reminder Sent
C100091,2023-05-05,Second Reminder
C100091,2023-05-12,Arrangement Agreed
C100091,2023-05-21,Reminder Sent
C100091,2023-06-21,Reminder Sent
C100091,2023-07-05,Second Reminder
C100091,2023-09-21,Reminder Sent
C100091,2023-10-05,Second Reminder
C100091,2024-02-21,Reminder Sent
C100091,2024-03-06,Second Reminder
C100091,2024-12-21,Reminder Sent
C100091,2025-05-21,Reminder Sent
C100091,2025-06-04,Second Reminder
C100091,2026-01-21,Reminder Sent
C100091,2026-02-04,Second Reminder
C100091,2026-02-11,Arrangement Agreed
C100092,2022-09-21,Reminder Sent
C100092,2022-10-05,Second Reminder
C100092,2023-11-21,Reminder Sent
C100092,2024-11-21,Reminder Sent
C100092,2024-12-05,Second Reminder
C100092,2025-02-21,Reminder Sent
C100092,2025-03-07,Second Reminder
C100093,2022-05-21,Reminder Sent
C100093,2022-06-04,Second Reminder
C100093,2023-10-21,Reminder Sent
C100093,2023-11-04,Second Reminder
C100093,2024-04-21,Reminder Sent
C100093,2024-10-21,Reminder Sent
C100094,2022-02-21,Reminder Sent
C100094,2022-03-07,Second Reminder
C100094,2022-03-14,Arrangement Agreed
C100094,2023-06-21,Reminder Sent
C100094,2023-07-05,Second Reminder
C100094,2024-03-21,Reminder Sent
C100094,2025-02-21,Reminder Sent
C100094,2025-08-21,Reminder Sent
C100094,2025-09-04,Second Reminder
C100095,2022-04-21,Reminder Sent
C100095,2022-05-05,Second Reminder
C100096,2022-06-21,Reminder Sent
C100096,2022-07-05,Second Reminder
C100096,2022-07-12,Arrangement Agreed
C100096,2023-02-21,Reminder Sent
C100096,2023-03-07,Second Reminder
C100096,2025-02-21,Reminder Sent
C100096,2025-03-07,Second Reminder
C100096,2025-03-14,Arrangement Agreed
C100096,2025-03-21,Reminder Sent
C100096,2025-04-04,Second Reminder
C100096,2025-09-21,Reminder Sent
C100096,2025-10-05,Second Reminder
C100096,2025-10-12,Arrangement Agreed
C100096,2025-10-21,Reminder Sent
C100096,2025-11-04,Second Reminder
C100096,2025-11-11,Arrangement Agreed
C100096,2025-11-21,Reminder Sent
C100096,2025-12-05,Second Reminder
C100097,2025-05-21,Reminder Sent
C100097,2025-06-04,Second Reminder
C100097,2025-06-11,Arrangement Agreed
C100097,2025-07-21,Reminder Sent
C100097,2025-08-04,Second Reminder
C100097,2025-11-21,Reminder Sent
C100097,2025-12-05,Second Reminder
C100097,2025-12-12,Arrangement Agreed
C100097,2026-01-21,Reminder Sent
C100097,2026-02-04,Second Reminder
C100098,2024-11-21,Reminder Sent
C100098,2024-12-05,Second Reminder
C100098,2025-02-21,Reminder Sent
C100099,2022-09-21,Reminder Sent
C100099,2022-10-05,Second Reminder
C100099,2022-10-12,Arrangement Agreed
C100099,2022-11-06,Arrangement Broken
C100099,2023-05-21,Reminder Sent
C100099,2023-06-04,Second Reminder
C100099,2023-11-21,Reminder Sent
C100099,2023-12-05,Second Reminder
C100099,2023-12-12,Arrangement Agreed
C100099,2024-03-21,Reminder Sent
C100099,2024-04-04,Second Reminder
C100099,2024-04-11,Arrangement Agreed
C100099,2025-04-21,Reminder Sent
C100099,2025-05-05,Second Reminder
C100099,2025-05-12,Arrangement Agreed
C100099,2025-08-21,Reminder Sent
C100099,2025-12-21,Reminder Sent
C100099,2026-01-04,Second Reminder
C100099,2026-01-11,Arrangement Agreed
C100099,2026-02-15,Arrangement Broken
C100101,2022-02-21,Reminder Sent
C100101,2022-03-07,Second Reminder
C100101,2022-08-21,Reminder Sent
C100101,2022-09-04,Second Reminder
C100101,2022-09-11,Arrangement Agreed
C100101,2024-09-21,Reminder Sent
C100101,2025-01-21,Reminder Sent
C100101,2025-02-04,Second Reminder
C100101,2025-03-21,Reminder Sent
C100101,2025-10-21,Reminder Sent
C100101,2025-11-04,Second Reminder
C100102,2023-05-21,Reminder Sent
C100102,2023-06-04,Second Reminder
C100102,2023-07-21,Reminder Sent
C100102,2023-08-04,Second Reminder
C100102,2023-08-11,Arrangement Agreed
C100102,2024-09-21,Reminder Sent
C100102,2024-10-05,Second Reminder
C100102,2025-04-21,Reminder Sent
C100102,2025-05-05,Second Reminder
C100102,2025-05-21,Reminder Sent
C100102,2025-06-04,Second Reminder
C100103,2022-06-21,Reminder Sent
C100103,2022-07-05,Second Reminder
C100103,2023-04-21,Reminder Sent
C100103,2023-05-05,Second Reminder
C100103,2023-05-12,Arrangement Agreed
C100103,2023-06-07,Arrangement Broken
C100103,2024-12-21,Reminder Sent
C100104,2023-04-21,Reminder Sent
C100104,2023-05-05,Second Reminder
C100104,2024-02-21,Reminder Sent
C100104,2024-10-21,Reminder Sent
C100104,2024-11-04,Second Reminder
C100104,2024-11-21,Reminder Sent
C100104,2024-12-05,Second Reminder
C100104,2025-03-21,Reminder Sent
C100104,2025-04-04,Second Reminder
C100104,2025-04-21,Reminder Sent
C100105,2022-04-21,Reminder Sent
C100105,2022-08-21,Reminder Sent
C100105,2023-02-21,Reminder Sent
C100105,2023-03-07,Second Reminder
C100105,2023-03-14,Arrangement Agreed
C100105,2023-08-21,Reminder Sent
C100105,2023-09-04,Second Reminder
C100105,2023-09-11,Arrangement Agreed
C100105,2023-10-21,Reminder Sent
C100105,2023-11-04,Second Reminder
C100105,2024-09-21,Reminder Sent
C100105,2024-10-05,Second Reminder
C100105,2024-12-21,Reminder Sent
C100105,2025-01-04,Second Reminder
C100105,2025-06-21,Reminder Sent
C100105,2025-07-05,Second Reminder
C100105,2025-10-21,Reminder Sent
C100105,2025-11-04,Second Reminder
C100105,2025-11-11,Arrangement Agreed
C100106,2022-03-21,Reminder Sent
C100106,2022-04-04,Second Reminder
C100106,2022-04-11,Arrangement Agreed
C100106,2023-07-21,Reminder Sent
C100106,2023-08-04,Second Reminder
C100106,2023-08-11,Arrangement Agreed
C100106,2024-05-21,Reminder Sent
C100106,2024-06-04,Second Reminder
C100106,2026-01-21,Reminder Sent
C100106,2026-02-04,Second Reminder
C100107,2025-02-21,Reminder Sent
C100107,2025-03-07,Second Reminder
C100107,2025-03-21,Reminder Sent
C100107,2025-04-04,Second Reminder
C100107,2025-04-11,Arrangement Agreed
C100107,2025-08-21,Reminder Sent
C100107,2025-09-04,Second Reminder
C100107,2025-09-11,Arrangement Agreed
C100107,2025-10-11,Arrangement Broken
C100108,2022-04-21,Reminder Sent
C100108,2022-05-05,Second Reminder
C100108,2023-12-21,Reminder Sent
C100108,2024-01-04,Second Reminder
C100108,2024-02-21,Reminder Sent
C100108,2024-03-06,Second Reminder
C100108,2024-03-13,Arrangement Agreed
C100108,2025-05-21,Reminder Sent
C100109,2023-04-21,Reminder Sent
C100109,2023-07-21,Reminder Sent
C100109,2025-01-21,Reminder Sent
C100109,2025-02-04,Second Reminder
C100109,2025-02-11,Arrangement Agreed
C100109,2025-02-21,Reminder Sent
C100109,2025-03-07,Second Reminder
C100109,2025-07-21,Reminder Sent
C100109,2025-08-04,Second Reminder
C100109,2025-08-11,Arrangement Agreed
C100110,2022-06-21,Reminder Sent
C100110,2022-07-05,Second Reminder
C100110,2022-07-12,Arrangement Agreed
C100110,2022-09-21,Reminder Sent
C100110,2022-10-05,Second Reminder
C100110,2022-10-21,Reminder Sent
C100110,2022-11-04,Second Reminder
C100110,2022-12-21,Reminder Sent
C100110,2023-01-04,Second Reminder
C100110,2023-01-11,Arrangement Agreed
C100110,2023-03-21,Reminder Sent
C100110,2023-04-04,Second Reminder
C100110,2023-05-21,Reminder Sent
C100110,2023-06-04,Second Reminder
C100110,2023-06-11,Arrangement Agreed
C100110,2023-09-21,Reminder Sent
C100110,2023-10-05,Second Reminder
C100110,2023-10-12,Arrangement Agreed
C100110,2023-11-21,Reminder Sent
C100110,2024-05-21,Reminder Sent
C100110,2024-06-04,Second Reminder
C100110,2024-07-21,Reminder Sent
C100110,2024-08-04,Second Reminder
C100110,2024-08-11,Arrangement Agreed
C100111,2022-06-21,Reminder Sent
C100111,2022-07-05,Second Reminder
C100111,2022-08-21,Reminder Sent
C100111,2023-10-21,Reminder Sent
C100111,2023-11-04,Second Reminder
C100111,2023-11-21,Reminder Sent
C100111,2023-12-05,Second Reminder
C100111,2024-06-21,Reminder Sent
C100111,2024-07-05,Second Reminder
C100111,2025-04-21,Reminder Sent
C100111,2025-05-05,Second Reminder
C100111,2025-07-21,Reminder Sent
C100112,2022-10-21,Reminder Sent
C100112,2022-11-04,Second Reminder
C100112,2022-11-11,Arrangement Agreed
C100112,2023-01-02,Arrangement Broken
C100112,2024-05-21,Reminder Sent
C100112,2024-06-04,Second Reminder
C100112,2024-06-11,Arrangement Agreed
C100112,2024-06-21,Reminder Sent
C100112,2024-07-05,Second Reminder
C100112,2024-07-12,Arrangement Agreed
C100112,2024-07-29,Arrangement Broken
C100112,2024-09-21,Reminder Sent
C100113,2022-07-21,Reminder Sent
C100113,2022-08-04,Second Reminder
C100113,2023-11-21,Reminder Sent
C100113,2023-12-05,Second Reminder
C100113,2023-12-12,Arrangement Agreed
C100113,2024-12-21,Reminder Sent
C100113,2025-01-04,Second Reminder
C100113,2025-09-21,Reminder Sent
C100113,2025-10-05,Second Reminder
C100113,2025-10-21,Reminder Sent
C100114,2025-06-21,Reminder Sent
C100114,2025-12-21,Reminder Sent
C100114,2026-01-04,Second Reminder
C100114,2026-01-11,Arrangement Agreed
C100114,2026-01-21,Reminder Sent
C100115,2022-07-21,Reminder Sent
C100115,2022-08-04,Second Reminder
C100115,2022-08-21,Reminder Sent
C100115,2022-09-04,Second Reminder
C100115,2022-09-11,Arrangement Agreed
C100115,2022-10-21,Reminder Sent
C100115,2022-11-04,Second Reminder
C100115,2022-11-05,Arrangement Broken
C100115,2022-11-11,Arrangement Agreed
C100115,2022-11-30,Arrangement Broken
C100115,2023-05-21,Reminder Sent
C100115,2024-03-21,Reminder Sent
C100115,2024-04-04,Second Reminder
C100115,2024-10-21,Reminder Sent
C100115,2024-11-04,Second Reminder
C100115,2024-11-11,Arrangement Agreed
C100115,2024-12-21,Reminder Sent
C100115,2025-01-04,Second Reminder
C100115,2025-03-21,Reminder Sent
C100115,2025-04-04,Second Reminder
C100115,2025-05-21,Reminder Sent
C100115,2025-06-04,Second Reminder
C100115,2025-09-21,Reminder Sent
C100115,2025-10-05,Second Reminder
C100115,2025-12-21,Reminder Sent
C100115,2026-01-04,Second Reminder
C100116,2022-03-21,Reminder Sent
C100116,2022-04-04,Second Reminder
C100116,2022-04-11,Arrangement Agreed
C100116,2022-08-21,Reminder Sent
C100116,2022-09-04,Second Reminder
C100116,2022-09-11,Arrangement Agreed
C100116,2023-10-21,Reminder Sent
C100116,2023-11-04,Second Reminder
C100116,2023-11-11,Arrangement Agreed
C100116,2023-11-21,Reminder Sent
C100116,2023-12-05,Second Reminder
C100116,2023-12-12,Arrangement Agreed
C100116,2024-02-08,Arrangement Broken
C100116,2024-04-21,Reminder Sent
C100116,2024-05-05,Second Reminder
C100116,2025-03-21,Reminder Sent
C100116,2025-04-04,Second Reminder
C100117,2022-04-21,Reminder Sent
C100117,2022-05-05,Second Reminder
C100117,2022-05-12,Arrangement Agreed
C100117,2022-09-21,Reminder Sent
C100117,2022-10-05,Second Reminder
C100117,2022-12-21,Reminder Sent
C100117,2025-01-21,Reminder Sent
C100117,2025-08-21,Reminder Sent
C100118,2023-07-21,Reminder Sent
C100118,2023-08-04,Second Reminder
C100118,2023-08-11,Arrangement Agreed
C100118,2023-10-21,Reminder Sent
C100118,2023-11-04,Second Reminder
C100119,2022-02-21,Reminder Sent
C100119,2022-03-07,Second Reminder
C100119,2022-06-21,Reminder Sent
C100119,2022-09-21,Reminder Sent
C100119,2022-10-05,Second Reminder
C100119,2023-01-21,Reminder Sent
C100119,2023-05-21,Reminder Sent
C100119,2023-06-04,Second Reminder
C100119,2023-06-21,Reminder Sent
C100119,2023-07-05,Second Reminder
C100119,2023-07-12,Arrangement Agreed
C100119,2023-08-21,Reminder Sent
C100119,2023-09-04,Second Reminder
C100119,2024-02-21,Reminder Sent
C100119,2024-03-06,Second Reminder
C100119,2024-06-21,Reminder Sent
C100119,2024-07-05,Second Reminder
C100119,2025-07-21,Reminder Sent
C100119,2025-08-04,Second Reminder
C100119,2025-09-21,Reminder Sent
C100119,2025-10-05,Second Reminder
C100119,2025-10-12,Arrangement Agreed
C100119,2025-12-21,Reminder Sent
C100119,2026-01-04,Second Reminder
C100120,2022-09-21,Reminder Sent
C100120,2022-10-05,Second Reminder
C100120,2023-03-21,Reminder Sent
C100120,2023-04-04,Second Reminder
C100120,2023-11-21,Reminder Sent
C100120,2023-12-05,Second Reminder
C100120,2024-04-21,Reminder Sent
C100120,2024-05-05,Second Reminder
C100120,2025-02-21,Reminder Sent
C100120,2025-03-07,Second Reminder
C100120,2025-03-14,Arrangement Agreed
C100120,2025-08-21,Reminder Sent
C100120,2025-09-04,Second Reminder
C100120,2025-09-21,Reminder Sent
C100120,2025-10-05,Second Reminder
C100120,2025-11-21,Reminder Sent
C100120,2025-12-05,Second Reminder
C100120,2025-12-21,Reminder Sent
C100120,2026-01-04,Second Reminder
C100121,2023-01-21,Reminder Sent
C100121,2024-02-21,Reminder Sent
C100121,2024-03-06,Second Reminder
C100121,2024-03-13,Arrangement Agreed
C100121,2024-05-21,Reminder Sent
C100121,2024-06-04,Second Reminder
C100121,2024-06-11,Arrangement Agreed
C100121,2024-07-26,Arrangement Broken
C100122,2022-10-21,Reminder Sent
C100122,2022-11-04,Second Reminder
C100122,2024-03-21,Reminder Sent
C100122,2024-04-04,Second Reminder
C100122,2024-05-21,Reminder Sent
C100122,2024-09-21,Reminder Sent
C100122,2024-10-05,Second Reminder
C100123,2022-04-21,Reminder Sent
C100123,2022-05-21,Reminder Sent
C100123,2022-06-04,Second Reminder
C100123,2022-06-11,Arrangement Agreed
C100123,2022-08-21,Reminder Sent
C100123,2023-08-21,Reminder Sent
C100123,2023-10-21,Reminder Sent
C100123,2023-11-04,Second Reminder
C100123,2023-11-11,Arrangement Agreed
C100123,2024-02-21,Reminder Sent
C100123,2024-03-06,Second Reminder
C100123,2024-03-13,Arrangement Agreed
C100123,2024-03-28,Arrangement Broken
C100123,2025-05-21,Reminder Sent
C100123,2025-06-04,Second Reminder
C100123,2025-06-11,Arrangement Agreed
C100123,2025-08-21,Reminder Sent
C100123,2025-09-04,Second Reminder
C100123,2025-09-11,Arrangement Agreed
C100124,2022-09-21,Reminder Sent
C100124,2022-10-05,Second Reminder
C100124,2022-10-12,Arrangement Agreed
C100124,2022-12-21,Reminder Sent
C100124,2023-06-21,Reminder Sent
C100124,2023-09-21,Reminder Sent
C100124,2023-10-05,Second Reminder
C100124,2023-10-12,Arrangement Agreed
